City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
331,tazacorte,28.629,-17.9293,296.57,82,75,6.69,ES,1719837091
332,aykhal,66.0,111.5,287.97,72,26,2.33,RU,1719837093
333,naze,28.3667,129.4833,299.66,88,89,4.6,JP,1719837095
334,priob'ye,62.5206,65.5964,293.04,32,9,3.45,RU,1719837097
335,lichinga,-13.3128,35.2406,295.2,37,75,3.09,MZ,1719837007
336,polillo,14.7122,121.9392,300.27,86,72,2.39,PH,1719837100
337,hobyo,5.3505,48.5268,301.45,68,87,13.7,SO,1719837101
338,lompoc,34.6391,-120.4579,285.38,94,100,3.09,US,1719837103
339,takoradi,4.8845,-1.7554,300.65,72,24,3.69,GH,1719837104
340,khmelnytskyi,49.4216,26.9965,304.0,42,99,4.11,UA,1719837026
341,isafjordur,66.0755,-23.124,286.17,47,75,4.12,IS,1719837107
342,akureyri,65.6835,-18.0878,287.11,54,40,7.72,IS,1719837109
343,ocher,57.8904,54.7202,299.36,49,66,4.77,RU,1719837110
344,bandarbeyla,9.4942,50.8122,305.26,49,41,11.97,SO,1719837112
345,mangalia,43.8,28.5833,301.57,41,4,4.63,RO,1719837114
346,havre,49.5833,0.3333,292.37,68,0,4.63,FR,1719837115
347,kondoa,-4.9,35.7833,299.75,30,57,3.19,TZ,1719837117
348,cambria,35.5641,-121.0808,289.25,71,0,2.79,US,1719837118
349,nioki,-2.7167,17.6833,313.28,18,2,0.7,CD,1719837120
350,island harbour,50.724,-1.2758,292.69,63,100,2.24,GB,1719837121
351,nurota,40.5614,65.6886,301.2,13,0,7.02,UZ,1719837125
352,oyama,36.3,139.8,302.36,78,100,1.12,JP,1719837126
353,calingasta,-31.3308,-69.4078,283.37,16,0,0.91,AR,1719837128
354,deoband,29.7,77.6833,308.51,50,4,1.99,IN,1719837132
355,lensk,60.7253,114.9278,299.44,43,100,2.18,RU,1719837133
356,kuvshinovo,57.0295,34.1725,304.65,37,74,4.43,RU,1719837135
357,port alfred,-33.5906,26.891,296.14,65,97,2.37,ZA,1719837136
358,ulaangom,49.9811,92.0667,301.55,33,100,0.64,MN,1719837140
359,himimachi,36.85,136.9833,296.6,90,99,0.23,JP,1719837141
360,eraan,9.0629,117.7016,299.65,87,100,0.54,PH,1719837143
361,amga,60.8953,131.9608,293.04,73,95,2.29,RU,1719837145
